SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,MATCH,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
48,15:04:33,2025-10-16,g34p_light_v2,mrk,,86,,,0.048543,2.922106,0.047750,1.741796,1.871082,1.827844,5.026440,3.155358,20.320717,20.801411,55.880531,0.441786,7.500000,PSF-00438_20251016150433_1f0,0.000000,0.000000,0.000000,154.747009,179.327332,0.137070,0.5,0.80,74.800972,1.000000,39.32,38.41,31.94,32.91,32.91,89.95,156.8,157.3,-0.4,1364,3.892,14:59:05,2025-10-16,0.07,1,0.003,0.018,0.015,53.264,50.200,100.395,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,174.338577,25,-3.882157,172.465332,173.777817,-1.312485,2.450473,2.465644,1.655916,0.939596,0.207223,0.011931,0.641057,1.334572,154.747009,0.000248,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251016150433_1f0,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
49,15:07:32,2025-10-16,g34p_light_v2,mrk,,96,,,0.013883,2.922338,0.013817,0.525059,1.823713,1.810674,5.110302,3.286589,20.128773,20.273727,56.809853,0.441786,7.500000,PSF-00438_20251016150732_1d0,0.000000,0.000000,0.000000,134.504913,247.262833,0.456025,0.5,0.80,225.752121,1.000000,37.65,37.38,32.25,33.20,33.20,89.95,156.8,155.1,1.1,1238,3.888,14:59:05,2025-10-16,0.07,1,-0.002,-0.003,0.035,2.560,105.208,73.348,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,222.624420,25,-17.249170,216.961380,222.605286,-5.643906,2.449009,2.463291,1.656159,0.933865,0.204684,0.011717,0.644780,1.220615,134.504913,0.000247,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251016150732_1d0,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
50,15:10:00,2025-10-16,g34p_light_v2,mrk,,94,,,0.065718,2.922865,0.064273,2.264624,1.903697,1.847525,4.952763,3.049066,20.536097,21.160473,55.052258,0.441786,7.500000,PSF-00438_20251016151000_2f0,0.000000,0.000000,0.000000,104.810356,158.594971,0.339132,0.5,0.80,68.474602,1.000000,38.67,37.53,32.54,32.65,32.65,89.96,156.8,157.2,-0.2,505,3.885,14:59:05,2025-10-16,0.07,1,0.025,0.014,0.014,13.255,93.412,46.346,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,158.026459,25,-0.207777,159.492737,158.297958,1.194778,2.449165,2.464641,1.656713,0.939260,0.202418,0.001423,0.647267,0.561384,104.810356,0.000246,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251016151000_2f0,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
51,15:13:09,2025-10-16,g34p_light_v2,mrk,,90,,,-0.001739,2.923207,-0.001740,-0.071581,1.816044,1.817821,5.368489,3.552444,20.211199,20.191450,59.688835,0.441786,7.500000,PSF-00438_20251016151309_26f,0.000000,0.000000,0.000000,138.259644,178.632034,0.226009,0.5,0.80,121.357201,1.000000,36.25,36.29,32.85,34.09,34.09,89.94,156.9,-16.6,110.6,1342,3.880,15:10:13,2025-10-16,0.04,1,0.005,-0.009,-9999.000,-20.668,79.102,-9999.000,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,173.217773,25,-4.051660,171.870941,172.840225,-0.969284,2.447414,2.461289,1.657071,0.571906,0.199983,0.015337,0.649195,1.314878,138.259644,0.000248,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251016151309_26f,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
52,15:15:35,2025-10-16,g34p_light_v2,mrk,,85,,,0.130531,2.922789,0.124951,3.798006,1.910671,1.816493,4.546373,2.635703,20.196547,21.243662,50.548538,0.441786,7.500000,PSF-00438_20251016151535_e78,0.000000,0.000000,0.000000,267.162323,353.381927,0.243984,0.5,0.80,128.255402,1.000000,37.86,36.00,32.98,31.14,31.14,89.94,156.8,157.1,-0.2,1314,3.864,15:10:13,2025-10-16,0.04,1,0.017,0.060,0.110,95.532,-57.081,195.278,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,349.511139,25,-3.043757,348.702911,349.030914,-0.328003,2.446991,2.463478,1.656632,0.939078,0.198963,-0.022251,0.651471,1.289493,267.162323,0.000247,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251016151535_e78,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
53,15:18:30,2025-10-16,g34p_light_v2,mrk,,89,,,0.087703,2.923327,0.085148,2.958788,1.917962,1.844626,4.924589,3.006627,20.508152,21.323481,54.750504,0.441786,7.500000,PSF-00438_20251016151830_35f,0.000000,0.000000,0.000000,116.911766,172.123749,0.320769,0.5,0.80,56.106731,1.000000,38.05,36.60,32.96,32.55,32.55,89.95,156.9,67.2,57.2,437,3.875,15:10:13,2025-10-16,0.04,1,0.100,0.042,0.009,4.336,115.129,56.860,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,164.312836,25,-5.370317,164.077515,164.446930,-0.369415,2.447813,2.463739,1.657197,0.730533,0.199121,-0.004946,0.652850,0.500667,116.911766,0.000247,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251016151830_35f,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
54,15:22:11,2025-10-16,g34p_light_v2,mrk,,80,,,0.014428,2.922717,0.014357,0.518084,1.913727,1.900876,5.034839,3.121112,21.129301,21.272142,55.965042,0.441786,7.500000,PSF-00438_20251016152211_ec1,0.000000,0.000000,0.000000,254.403595,327.930298,0.224214,0.5,0.80,123.032761,1.000000,38.29,38.03,32.81,32.94,32.94,89.96,156.8,157.1,-0.2,1372,3.871,15:10:13,2025-10-16,0.04,1,-0.001,0.000,-0.029,4.526,14.559,149.306,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,318.618896,25,-6.984237,316.497803,317.946381,-1.448578,2.449790,2.464089,1.656556,0.939018,0.200281,0.001678,0.656543,1.341347,254.403595,0.000248,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251016152211_ec1,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
55,15:24:51,2025-10-16,g34p_light_v2,mrk,,79,,,0.226244,2.923658,0.209994,6.400285,2.055349,1.896994,4.694056,2.638706,21.089197,22.849657,52.184586,0.441786,7.500000,PSF-00438_20251016152451_617,0.000000,0.000000,0.000000,267.610077,313.828308,0.147272,0.5,0.80,83.255547,1.000000,41.51,38.31,32.64,31.70,31.70,89.95,156.9,157.2,-0.1,1413,3.867,15:22:24,2025-10-16,0.05,1,0.001,0.006,-9999.000,-9.644,-17.550,-9999.000,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,309.705750,25,-4.192000,306.724182,307.835876,-1.111694,2.450204,2.468499,1.657545,0.939206,0.201596,-0.011374,0.659911,1.378654,267.610077,0.000245,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251016152451_617,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
56,15:27:38,2025-10-16,g34p_light_v2,mrk,,72,,,0.104661,2.921293,0.101041,3.344762,1.917747,1.834700,4.784646,2.866899,20.395361,21.318541,53.188293,0.441786,7.500000,PSF-00438_20251016152738_f91,0.000000,0.000000,0.000000,128.816483,205.631699,0.373557,0.5,0.80,154.197205,1.000000,39.13,37.44,32.46,32.04,32.04,89.96,156.7,156.9,-0.2,1032,3.833,15:22:24,2025-10-16,0.05,1,0.002,0.002,-9999.000,-3.805,-7.882,-9999.000,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,194.960831,25,-7.381566,194.807404,195.079819,-0.272415,2.449057,2.465313,1.655065,0.938602,0.203059,-0.005035,0.663570,1.035612,131.438263,0.000246,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251016152738_f91,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
57,15:30:18,2025-10-16,g34p_light_v2,mrk,,73,,,0.024181,2.923048,0.023982,0.903733,1.806417,1.783984,5.066266,3.259849,19.834721,20.084126,56.327827,0.441786,7.500000,PSF-00438_20251016153018_b5c,0.000000,0.000000,0.000000,179.738754,235.162491,0.235683,0.5,0.80,115.331604,1.000000,37.04,36.58,32.37,33.05,33.05,89.94,156.9,157.0,-0.1,1223,3.860,15:22:24,2025-10-16,0.05,1,0.001,-9999.000,-9999.000,-4.936,-9999.000,-9999.000,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,221.954224,25,-10.217546,217.341537,220.556595,-3.215057,2.447904,2.462461,1.656904,0.938928,0.203746,0.008392,0.667112,1.207813,179.738754,0.000245,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251016153018_b5c,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
58,15:33:43,2025-10-16,g34p_light_v2,mrk,,66,,,0.004415,2.923403,0.004409,0.135536,1.795893,1.792529,4.465053,2.669160,19.928009,19.965406,49.639141,0.441786,7.500000,PSF-00438_20251016153343_952,0.000000,0.000000,0.000000,113.788963,168.470993,0.324578,0.5,0.80,166.841965,1.000000,36.94,36.87,32.32,30.82,30.82,89.95,156.9,-16.3,110.4,1285,3.857,15:22:24,2025-10-16,0.05,1,0.008,-0.000,0.012,94.176,46.789,23.039,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,159.000275,25,-7.089037,156.107071,158.337280,-2.230209,2.448311,2.462334,1.657278,0.572414,0.204190,-0.017964,0.672079,1.263307,113.788963,0.000245,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251016153343_952,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
59,15:36:21,2025-10-16,g34p_light_v2,mrk,,92,,,0.056931,2.922083,0.055843,1.768641,1.851774,1.807856,4.598678,2.746904,20.097281,20.585497,51.121841,0.441786,7.500000,PSF-00438_20251016153621_2ca,0.000000,0.000000,0.000000,126.080635,211.365860,0.403496,0.5,0.80,235.577560,1.000000,38.04,37.14,32.34,31.34,31.34,89.96,156.7,46.0,70.7,1460,3.853,15:33:56,2025-10-16,0.03,1,-0.009,0.016,0.057,130.401,58.057,14.253,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,206.848389,25,-2.994546,207.875488,207.085175,0.790314,2.448665,2.463864,1.655892,0.687437,0.203989,-0.012058,0.674498,1.420314,126.080635,0.000244,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251016153621_2ca,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
